id,sentence,subject_entity,object_entity,label
대한민국5_25,현재 전국 단위 지상파 방송으로 국공영 방송인 한국방송공사(KBS)와 준공영방송인 문화방송(MBC)이 있다.,"{'word': 'KBS', 'start_idx': 33, 'end_idx': 35, 'entity_type': 'ORG'}","{'word': 'MBC', 'start_idx': 51, 'end_idx': 53, 'entity_type': 'ORG'}",no_relation
박근혜1_48,이후 1997년 12월 10일 제15대 대통령 선거 이회창 지지를 선언하며 한나라당에 입당하였다.,"{'word': '제15대 대통령 선거', 'start_idx': 17, 'end_idx': 27, 'entity_type': 'EVT'}","{'word': '1997년 12월 10일', 'start_idx': 3, 'end_idx': 15, 'entity_type': 'DAT'}",event/artifact:date
이승만3_251,"1948년 7월 27일 이승만의 국무총리 지명을 앞두고 국회의 3대 파벌인 독촉국민회, 한민당, 한독당계 무소속 의원들은 각각 신익희, 김성수, 조소앙을 지지하고 있었다.","{'word': '이승만', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '신익희', 'start_idx': 71, 'end_idx': 73, 'entity_type': 'PER'}",no_relation
대한민국3_15,"또 2017년 더불어민주당원 댓글 조작 사건과 2018년 여권 인사의 미투 운동 연루, 2019년 조국 법무부장관 임명 논란 등 정부와 여당의 도덕성 논란이 부정적 평가에 일조함과 동시에, 2018년 남북 단일팀 추진과 대북 석탄 밀수 사건, 2020년 남북공동연락사무소 폭파로 인한 남북관계 경색 등에 있어서도 반발 여론이 끊이지 않았다.","{'word': '조국 법무부장관 임명 논란', 'start_idx': 55, 'end_idx': 68, 'entity_type': 'EVT'}","{'word': '2019년', 'start_idx': 49, 'end_idx': 53, 'entity_type': 'DAT'}",event/artifact:date
대한민국3_23,"그러나 성장 촉진 정책으로 누적된 병폐는 1997년 외환위기로 IMF 구제금융사건을 겪으면서 한계를 노출하게 했고 새로 출범한 김대중 정부는 정보통신산업을 새로운 성장 동력으로 하고 세계적인 닷컴 버블 경제세 편승하여 2년 만에 상당부분 회복하고 경제위기를 해결했음을 선언했지만 비정규직이라는 새로운 고용 환경을 낳은 고용 유연화에 따른 노동 불안정과 대량 해고, 청년 실직자 문제, 니트족 현상 등의 부작용이 함께 나타났다.","{'word': 'IMF 구제금융사건', 'start_idx': 35, 'end_idx': 44, 'entity_type': 'EVT'}","{'word': '1997년', 'start_idx': 23, 'end_idx': 27, 'entity_type': 'DAT'}",event/artifact:date
문재인_238,"11월 9일, 김동연 부총리 겸 기획재정부 장관과 장하성 청와대 정책실장이 동시에 교체되었고, 후임으로 각각 홍남기 국무조정실장과 김수현 청와대 사회수석이 지명되었다.","{'word': '김수현', 'start_idx': 73, 'end_idx': 75, 'entity_type': 'PER'}","{'word': '청와대 사회수석', 'start_idx': 77, 'end_idx': 84, 'entity_type': 'POH'}",per:title
이승만3_217,"이때 미소공위 참가를 주장한 단체와 대표는 한국민주당 장덕수, 大韓勞總 전진한, 靑年總同盟 유진산, 全靑 이성수(李成株), 全女總盟 황애덕(黃愛德), 獨促婦人會 박승호(朴承浩), 天道敎輔國黨 이진해(李鎭海), 己未獨立 류홍, 儒道會 이재억(李載億), 黃海會 함석훈(咸錫勳)이었다.","{'word': '장덕수', 'start_idx': 30, 'end_idx': 32, 'entity_type': 'PER'}","{'word': '이성수', 'start_idx': 59, 'end_idx': 61, 'entity_type': 'PER'}",no_relation
대한민국2_9,"이때 김규식, 여운형, 안재홍 등은 통일 임시정부 수립을 위해 좌우합작운동을 개시하여 미소공위를 재개하고자 하였지만, 한민당과 남로당 등 좌우익세력간에 불참으로 중도파 세력만의 운동으로 축소되었다.","{'word': '안재홍', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '통일 임시정부', 'start_idx': 20, 'end_idx': 26, 'entity_type': 'ORG'}",no_relation
윤석열_56,"한편 이준석 국민의힘 당대표가 윤석열에 대하여 '지지율이 위험하다, 마치 19대 대선 당시 간만 보던 안철수와 비슷하게 갈팡질팡하고 있다'고 평하자 국민의힘 당 내 친윤 세력으로 분류되는 정진석, 권성동, 장제원 등은 이준석을 공격하고, 이에 홍준표가 다시 이준석을 보호하는 모양새를 띠면서 국민의힘 내 중진 의원들 간 대립했다.","{'word': '안철수', 'start_idx': 57, 'end_idx': 59, 'entity_type': 'PER'}","{'word': '이준석', 'start_idx': 144, 'end_idx': 146, 'entity_type': 'PER'}",no_relation
박근혜2_37,"최태민은 다른 목사에게 '박근혜와 나는 영의 세계 부부이지, 육신의 부부는 아니다'라고 말하기도 했다 한다.","{'word': '최태민', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '목사', 'start_idx': 8, 'end_idx': 9, 'entity_type': 'POH'}",per:title
윤석열_42,"제19대 대통령이었던 문재인은 윤석열이 조국과 관련해서 전방위적인 수사를 벌이는 반면, 일부 사건에 대해 검찰이 수사를 하지 않는 것을 두고 “(검찰이) 어떤 사건에 대해 선택적으로 열심히 수사하고 어떤 사건은 제대로 수사하지 않는다면 국민들로부터 신뢰를 잃게 될 것”이라고 언급했다.","{'word': '문재인', 'start_idx': 12, 'end_idx': 14, 'entity_type': 'PER'}","{'word': '제19대 대통령', 'start_idx': 0, 'end_idx': 7, 'entity_type': 'POH'}",per:title
이승만3_162,"1947년 9월 5일 이승만은 국민의회 제43차 임시대회에서 주석에 보선되었으나, 9월 16일 국민의회 주석 유임을 거절하고 ""남한만으로라도 총선거를 행하자""며, ""내가 총선거를 주장하는 것은 남북을 영영 나누자는 것이 아니오 남한만이라도 정부를 세워서 국제상에 발언권을 얻어 우리의 힘으로 통일을 촉성할 통로(門路)를 열자는 것이며 만일 이보다 더 나은 방식이 있다면 우리가 다시 생각해 볼 여지가 있을 것이지마는 아무 다른 방식이 없는 경우에는 이것이 유일한 방식이니 전민족이 다 합심해서 이것을 촉진하는 것이 가할 것입니다.""","{'word': '국민의회 제43차 임시대회', 'start_idx': 17, 'end_idx': 30, 'entity_type': 'EVT'}","{'word': '1947년 9월 5일', 'start_idx': 0, 'end_idx': 10, 'entity_type': 'DAT'}",event/artifact:date
대한민국1_45,"대한민국(大韓民國)이란 국호 중 ‘한’ 또는 ‘대한’(大韓)은 대한민국의 민족이 한민족을 중심으로 이루어졌기 때문에 생긴 말로서 이는 고조선과 ‘한(韓)’이 우리 민족의 혈통이며, ‘한(韓)’은 환웅을 모시고 백성들을 다스린 입법부, 사법부, 행정부의 세분의 책임자로서 위대한 지도자, 이상적인 인간상을 말한다.","{'word': '환웅', 'start_idx': 109, 'end_idx': 110, 'entity_type': 'PER'}","{'word': '고조선', 'start_idx': 75, 'end_idx': 77, 'entity_type': 'ORG'}",no_relation
이승만3_4,"1월 30일 안재홍, 조소앙, 조완구 등으로 비상국민회의 상임위원회가 구성되었다.","{'word': '안재홍', 'start_idx': 7, 'end_idx': 9, 'entity_type': 'PER'}","{'word': '비상국민회의 상임위원회', 'start_idx': 25, 'end_idx': 36, 'entity_type': 'ORG'}",per:employee_of
박근혜1_11,참고로 당시 남동생 박지만과 박근령은 새정치국민회의 후보로 출마한 김대중을 지지하였다.,"{'word': '김대중', 'start_idx': 37, 'end_idx': 39, 'entity_type': 'PER'}","{'word': '새정치국민회', 'start_idx': 21, 'end_idx': 26, 'entity_type': 'ORG'}",per:employee_of
박정희_24,"독립운동가이자 시인이었던 윤동주에게는 히라누마 도오주(平沼東柱), 대한민국 10대 대통령 최규하에게는 우메하라 게이이치(梅原圭一), 심지어 박정희의 정치적 라이벌이었던 김대중에게도 도요다 다이쥬(豊田大中)라는 창씨개명된 이름이 있었다.","{'word': '최규하', 'start_idx': 50, 'end_idx': 52, 'entity_type': 'PER'}","{'word': '대한민국 10대 대통령', 'start_idx': 37, 'end_idx': 48, 'entity_type': 'POH'}",per:title
한반도_52,"그러나 후에 공민왕은 지속적인 반원(反元) 운동을 실시하였고, 원나라의 지배력이 약해진 틈을 타 원나라의 간섭에서 벗어날 수 있었다.","{'word': '원나라', 'start_idx': 35, 'end_idx': 37, 'entity_type': 'ORG'}","{'word': '공민왕', 'start_idx': 7, 'end_idx': 9, 'entity_type': 'PER'}",no_relation
윤석열_55,"윤석열이 중앙일보와의 인터뷰에서 ""중국이 사드 철회를 주장하려면 레이더를 먼저 철수하라""고 말한 걸 두고 싱하이밍 주한 중국대사는 같은 신문에 반론 기고문을 보내 ""중국 레이더 관련 발언을 이해할 수 없다"" ""중국 레이더가 한국에 위협이 된다는 말을 들어본 적 없다""고 했다","{'word': '윤석열', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '중앙일보', 'start_idx': 5, 'end_idx': 8, 'entity_type': 'ORG'}",no_relation
한반도_28,"백두산 일대에는 백두산 외에도 대연지봉(大脂峰:2,358m)·소연지봉(小脂峰:2,115m)·간백산(間白山:2,162m)·소백산(小白山:2,172m)·북포태산(北胞胎山:2,288m)·두류산(頭流山:2,309m) 등의 화산들이 있다.","{'word': '백두산', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'LOC'}","{'word': '소백산', 'start_idx': 67, 'end_idx': 69, 'entity_type': 'LOC'}",loc:subordinate
이승만3_260,"김성수는 이범석에게 한민당 전원이 이범석 국무총리 인준에 동의하는 조건으로 내각의 8석을 요구했고, 이범석은 그 제의를 수용하였다.","{'word': '김성수', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '이범석', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'PER'}",no_relation
박근혜2_33,전태일의 남동생 전태삼도 박근혜는 22명의 쌍용차 사망 노동자들의 분향소부터 방문하였어야 한다면서 새누리당사 앞에서 20일 넘게 대책을 요구하는 쌍용차 해고 노조원들의 요구엔 묵묵부답이면서 전태일 재단을 방문하는 것은 앞뒤가 맞지 않는다고 비판하였다.,"{'word': '전태삼', 'start_idx': 9, 'end_idx': 11, 'entity_type': 'PER'}","{'word': '박근혜', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'PER'}",no_relation
대한민국5_16,"경기도 과천시, 경상남도 김해시와 부산광역시 강서구, 제주도에 경마공원이 있고 32개의 KRA 플라자(장외 마권 발매소)가 있다.","{'word': '경기도', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'LOC'}","{'word': '과천시', 'start_idx': 4, 'end_idx': 6, 'entity_type': 'LOC'}",loc:subordinate
대한민국3_22,"1950년에 발발한 한국 전쟁에서 대한민국의 국군과 유엔군은 계속 북진하여 평양을 넘어 압록강까지 도달했지만, 중국인민지원군이 조선민주주의인민공화국을 지원하여 한국의 영토를 무단으로 침입하였다.","{'word': '한국 전쟁', 'start_idx': 11, 'end_idx': 15, 'entity_type': 'EVT'}","{'word': '1950년', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'DAT'}",event/artifact:date
이승만3_177,이승만의 성품을 알고 있던 허정은 더 이상 권하지 않았다.,"{'word': '이승만', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '허정', 'start_idx': 15, 'end_idx': 16, 'entity_type': 'PER'}",no_relation
한반도_13,한반도에서 육지의 동ㅡ서 폭이 가장 좁은 구간은 평양에서 약간 북쪽의 평안남도~함경남도 구간이다.,"{'word': '한반도', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'LOC'}","{'word': '평안남도', 'start_idx': 39, 'end_idx': 42, 'entity_type': 'LOC'}",loc:subordinate
윤석열_64,"2020년 11월 24일 추미애 법무부 장관에 의해 검찰총장 직무가 정지되었으나, 법원의 집행정지 인용으로 12월 1일 직무에 복귀했다.","{'word': '추미애', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'PER'}","{'word': '2020년 11월 24일', 'start_idx': 0, 'end_idx': 12, 'entity_type': 'DAT'}",no_relation
이승만3_68,이후 이승만은 이범석을 국무총리에 내정하였다.,"{'word': '이승만', 'start_idx': 3, 'end_idx': 5, 'entity_type': 'PER'}","{'word': '이범석', 'start_idx': 8, 'end_idx': 10, 'entity_type': 'PER'}",no_relation
한반도_42,"1950년 6월 25일, 조선민주주의인민공화국이 대한민국에 기습적으로 침공하여 한국 전쟁이 일어났다.","{'word': '한국 전쟁', 'start_idx': 44, 'end_idx': 48, 'entity_type': 'EVT'}","{'word': '1950년 6월 25일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",event/artifact:date
이승만3_76,"이승만이 의장에, 김구·김규식이 부의장에 추대되었다.","{'word': '김규식', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '부의장', 'start_idx': 18, 'end_idx': 20, 'entity_type': 'POH'}",per:title
대한민국5_0,"한국어 표기에 쓰이는 문자인 한글은 세종대왕이 원로대신들의 반대를 무릅쓰고 언문청(諺文廳) 또는 정음청(正音廳)을 설치하여, 훈민정음이라는 명칭으로 1446년 반포하였다.","{'word': '언문청', 'start_idx': 42, 'end_idx': 44, 'entity_type': 'ORG'}","{'word': '세종대왕', 'start_idx': 20, 'end_idx': 23, 'entity_type': 'PER'}",per:employee_of
문재인_62,"노무현 전 대통령은 문재인에 대해 ""노무현의 친구 문재인이 아니라 문재인의 친구 노무현이다.","{'word': '노무현', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '전 대통령', 'start_idx': 4, 'end_idx': 8, 'entity_type': 'POH'}",per:title
대한민국5_36,"인천은 약 298만 명, 대전 155만 명, 광주 148만명 울산 117만 명 등이다.","{'word': '인천', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'LOC'}","{'word': '대전', 'start_idx': 14, 'end_idx': 15, 'entity_type': 'LOC'}",no_relation
이승만3_2,"1월 23일 임시정부 측 혁신계인 조선민족혁명당의 김원봉·성주식(成周寔), 조선민족해방동맹의 김성숙 등 3명은 '임시정부가 중립을 지키지 않고 반탁에 가담해 우익 편향화하고 있다'면서 비상국민회의주비회 탈퇴성명을 하였으며, 임시정부의 장건상도 임시정부와의 결별을 고하였다.","{'word': '성주식', 'start_idx': 32, 'end_idx': 34, 'entity_type': 'PER'}","{'word': '조선민족혁명당', 'start_idx': 19, 'end_idx': 25, 'entity_type': 'ORG'}",per:employee_of
이승만3_9,"이를 두고 박헌영의 조선공산당은 대구 10.1 사건을 '동학농민운동, 3.1 운동과 함께 조선의 3대 위대한 인민항쟁'이라 평가했다.","{'word': '박헌영', 'start_idx': 6, 'end_idx': 8, 'entity_type': 'PER'}","{'word': '조선공산당', 'start_idx': 11, 'end_idx': 15, 'entity_type': 'ORG'}",per:employee_of
윤석열_5,수사 도중 국가정보원 직원들의 대대적인 트위터 활동과 관련한 결정적인 증거를 포착하고 국가정보원 직원들에 대한 체포와 압수수색을 집행하였는데 서울중앙지방검찰청 조영곤 검사장에게 보고했지만 동의받지 못하자 자신의 책임으로 체포를 강행하였다.,"{'word': '조영곤', 'start_idx': 89, 'end_idx': 91, 'entity_type': 'PER'}","{'word': '서울중앙지방검찰청', 'start_idx': 79, 'end_idx': 87, 'entity_type': 'ORG'}",per:employee_of
이승만3_148,"1946년 1월 14일 이승만은 정례기자단회견에서 신탁통치 찬성으로 급선회한 공산주의자들을 친일파와 다름없는 매국노라고 단정하고 결별을 선언하였다.""...파괴자와 건설자가 어떻게 합동되며 애국자와 매국자가 어떻게 한 길을 갈 수 있을까. (중략) 이후에 우리가 국권을 회복한 후에는 이 분자들에게도 친일분자와 같은 대우아래 우리 민족의 재판마당에서 우리가 이 사람들에게 물을 말이 있을 것이다.""1946년 1월 16일 미소공동위원회(미소공위) 예비회담이 개최되자 각 정당과 사회단체는 서둘러 반탁진영과 찬탁진영을 구축하기 시작했다.","{'word': '정례기자단회견', 'start_idx': 18, 'end_idx': 24, 'entity_type': 'POH'}","{'word': '1946년 1월 14일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",event/artifact:date
이승만3_240,"같은 날인 3월 8일 이승만은 ""김주석 부하에 몇 사람의 무지망동한 범죄로 김주석에게 누가 미치게 한 것은 참으로 통탄할 일이다""라고 말하며 김구의 장덕수 피살 사건 관련설을 믿을 수 없다고 일축하였다.","{'word': '김구', 'start_idx': 79, 'end_idx': 80, 'entity_type': 'PER'}","{'word': '김주석', 'start_idx': 18, 'end_idx': 20, 'entity_type': 'PER'}",no_relation
문재인_29,"자유한국당 홍준표 후보, 국민의당 안철수 후보, 바른정당 유승민 후보, 정의당 심상정 후보와 함께 4월 23일, 4월 28일, 5월 2일 세 차례에 걸쳐 진행된 토론에 참석했다.","{'word': '심상정', 'start_idx': 44, 'end_idx': 46, 'entity_type': 'PER'}","{'word': '정의당', 'start_idx': 40, 'end_idx': 42, 'entity_type': 'ORG'}",per:employee_of
문재인_223,"본관은 남평(南平). 노무현과 법무법인 부산에서 변호사로 활동했고, 참여정부의 청와대 민정수석과 대통령비서실장을 거쳐 제19대 국회의원과 더불어민주당 대표를 역임했다.","{'word': '노무현', 'start_idx': 12, 'end_idx': 14, 'entity_type': 'PER'}","{'word': '민정수석', 'start_idx': 48, 'end_idx': 51, 'entity_type': 'POH'}",no_relation
이승만3_238,"같은 날인 3월 8일 이승만은 ""김주석 부하에 몇 사람의 무지망동한 범죄로 김주석에게 누가 미치게 한 것은 참으로 통탄할 일이다""라고 말하며 김구의 장덕수 피살 사건 관련설을 믿을 수 없다고 일축하였다.","{'word': '김구', 'start_idx': 79, 'end_idx': 80, 'entity_type': 'PER'}","{'word': '이승만', 'start_idx': 12, 'end_idx': 14, 'entity_type': 'PER'}",no_relation
한반도_10,고려의 장수였던 이성계는 고려를 멸망시키고 정권을 잡아 조선을 건국하였다.,"{'word': '이성계', 'start_idx': 9, 'end_idx': 11, 'entity_type': 'PER'}","{'word': '장수', 'start_idx': 4, 'end_idx': 5, 'entity_type': 'POH'}",per:title
대한민국2_1,"1942년에는 좌파 계열인 조선민족혁명당의 김규식, 김원봉 세력과 김성숙, 유림 등의 무정부주의자들이 임시정부에 합류하여 민족통일전선 형성의 기틀이 마련되었다.","{'word': '김원봉', 'start_idx': 29, 'end_idx': 31, 'entity_type': 'PER'}","{'word': '조선민족혁명당', 'start_idx': 15, 'end_idx': 21, 'entity_type': 'ORG'}",per:employee_of
박정희_36,"1945년 8월 15일 광복이 되자 소속 부대가 없어진 박정희는 9월 21일 동료들과 함께 베이징 쪽으로 건너가, 장교 경험자를 찾고 있던 한국광복군에 편입되어, 북경의 김학규가 지휘하는 한국광복군 제3지대 제1대대 제2중대장에 임명되어 광복군 장교로 활동하다가 1946년 5월 8일 미군 수송선을 타고 부산항으로 귀국하였다.","{'word': '김학규', 'start_idx': 95, 'end_idx': 97, 'entity_type': 'PER'}","{'word': '광복군 장교', 'start_idx': 133, 'end_idx': 138, 'entity_type': 'POH'}",no_relation
문재인_36,"동기였던 박원순, 고승덕, 조영래 사이에서 1등을 했으나 학생운동 전력 때문에 성적이 차석으로 밀렸다는 이야기가 있지만, 이는 검증되지 않았다는 의혹도 존재한다.","{'word': '박원순', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'PER'}","{'word': '고승덕', 'start_idx': 10, 'end_idx': 12, 'entity_type': 'PER'}",per:colleagues
대한민국3_13,2018년 평창 동계올림픽의 성공적 개최와 맞물려 전개된 남북관계 화해 국면에 따라 판문점 회담과 평양 회담을 여는 동시에 북미회담을 통한 비핵화 협상 주선에 힘썼다.,"{'word': '평창 동계올림픽', 'start_idx': 6, 'end_idx': 13, 'entity_type': 'EVT'}","{'word': '2018년', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'DAT'}",event/artifact:date
박근혜1_47,1950년 한국 전쟁의 발발로 인해 가까스로 복직하고 대구사범학교 후배이자 부하 장교인 송재천(육영수의 이재종오빠)의 소개로 만난 육영수와의 재혼에 따른 안정기를 구가하던 시절이 박근혜가 태어난 무렵이다.,"{'word': '한국 전쟁', 'start_idx': 6, 'end_idx': 10, 'entity_type': 'EVT'}","{'word': '1950년', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'DAT'}",event/artifact:date
이승만3_324,"1947년 11월 24일 김구는 남한 단독 총선거는 ""국토를 양분하는 비극""이라고 발표했다가, 11월 30일 오전 10시 김구는 이승만을 방문한 뒤 1시간 정도 요담한 결과 ""독립정부수립 견해에 완전 의견일치를 보았다""고 하였다.","{'word': '김구', 'start_idx': 68, 'end_idx': 69, 'entity_type': 'PER'}","{'word': '11월 30일', 'start_idx': 53, 'end_idx': 59, 'entity_type': 'DAT'}",no_relation
박근혜1_3,박근혜는 이후 이명박 정부 기간 동안 한나라당 내 비주류계 친박연대를 이끌었다.,"{'word': '박근혜', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '한나라당', 'start_idx': 21, 'end_idx': 24, 'entity_type': 'ORG'}",per:employee_of
윤석열_45,2020년 8월 신임 검사 임관식에서 “자유민주주의는 민주주의라는 허울을 쓰고 있는 독재와 전체주의를 배격하는 진짜 민주주의를 말하는 것”이라고 하면서 자유민주주의에 대한 입장을 밝혔다.,"{'word': '신임 검사 임관식', 'start_idx': 9, 'end_idx': 17, 'entity_type': 'POH'}","{'word': '2020년 8월', 'start_idx': 0, 'end_idx': 7, 'entity_type': 'DAT'}",event/artifact:date
대한민국1_31,"한반도의 서쪽은 황해, 동쪽은 동해, 남쪽은 남해와 맞닿아 있어 삼면이 바다로 둘러싸인 반도형이며, 가장 큰 부속 도서인 제주도 남쪽으로는 동중국해와 접한다.","{'word': '한반도', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'LOC'}","{'word': '제주도', 'start_idx': 68, 'end_idx': 70, 'entity_type': 'LOC'}",loc:subordinate
윤석열_69,2020년 12월 25일 낮12시 경 윤석열 검찰총장이 추미애 법무부 장관을 상대로 제기한 정직 2개월 징계에 대한 집행정지 신청이 전날(2020년 12월 24일 오후10시 경) 인용됨에 따라서 윤석열 검찰총장은 다시 대검찰청으로 출근하였다.,"{'word': '윤석열', 'start_idx': 21, 'end_idx': 23, 'entity_type': 'PER'}","{'word': '2020년 12월 25일', 'start_idx': 0, 'end_idx': 12, 'entity_type': 'DAT'}",no_relation
문재인_91,"아베 신조 총리는 ""한·일 양국은 전략적인 이익을 공유하는 가장 중요한 관계""라며 ""앞으로 문재인 대통령과 함께 손을 맞잡고 미래 지행의 한일관계를 폭넓은 분야에서 발전시켜가고 싶다""고 밝혔다.","{'word': '아베 신조', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'PER'}","{'word': '총리', 'start_idx': 6, 'end_idx': 7, 'entity_type': 'POH'}",per:title
윤석열_70,2020년 12월 25일 낮12시 경 윤석열 검찰총장이 추미애 법무부 장관을 상대로 제기한 정직 2개월 징계에 대한 집행정지 신청이 전날(2020년 12월 24일 오후10시 경) 인용됨에 따라서 윤석열 검찰총장은 다시 대검찰청으로 출근하였다.,"{'word': '추미애', 'start_idx': 31, 'end_idx': 33, 'entity_type': 'PER'}","{'word': '2020년 12월 25일', 'start_idx': 0, 'end_idx': 12, 'entity_type': 'DAT'}",no_relation
박근혜2_38,"박근혜는 2012년 9월 10일 MBC 라디오 《손석희의 시선집중》과의 인터뷰에서 인민혁명당 사건에 대해 ""대법원 판결이 두 가지로 나오지 않았느냐""면서 그 부분에 대해서도 또 앞으로의 역사적 판단에 맡겨야 된다는 입장을 밝혔다.","{'word': '인민혁명당 사건', 'start_idx': 46, 'end_idx': 53, 'entity_type': 'EVT'}","{'word': '2012년 9월 10일', 'start_idx': 5, 'end_idx': 16, 'entity_type': 'DAT'}",event/artifact:date
문재인_47,"1982년 사법연수원 수료 후 학생운동 전력으로 판사 임용이 거부됐다고 알려졌으며, 부산에서 노무현 변호사와 합동법률사무소를 운영하며 인권변호사로 활동했다.","{'word': '노무현', 'start_idx': 52, 'end_idx': 54, 'entity_type': 'PER'}","{'word': '변호사', 'start_idx': 56, 'end_idx': 58, 'entity_type': 'POH'}",per:title
대한민국5_2,"기독교의 경우 천주교는 조선 후기에 이승훈 등에 의해 서학이라는 이름으로 전파되었으며, 그 교세가 확장되자 병인박해, 신유박해 등 대규모 박해 사건이 일어난 일 때문에 프랑스의 병인양요가 일어난 계기가 되어 조선 정부의 탄압이 거세졌다.","{'word': '이승훈', 'start_idx': 20, 'end_idx': 22, 'entity_type': 'PER'}","{'word': '조선', 'start_idx': 13, 'end_idx': 14, 'entity_type': 'LOC'}",no_relation
박근혜1_65,박근혜는 이후 대구 달성군 유가읍 대구테크노폴리스 인근의 자택을 구입하여 거주하고 있다.,"{'word': '박근혜', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '대구 달성군 유가읍 대구테크노폴리스', 'start_idx': 8, 'end_idx': 26, 'entity_type': 'LOC'}",no_relation
박근혜1_64,"그동안 한나라당과 이명박 정부는 박근혜를 당대표나, 국무총리로 추대하는 방안을 고려해왔지만 박근혜는 이를 모두 거부하였으며 친박계 의원이 당대표를 맡는 것조차 반대하는 등 소극적인 행보를 보여왔다. 하지만 지지율 1위를 지키기 위해 너무 몸사리기만 하는 것 아니냐는 비판이 제기되고 있으며 이명박과 화해를 하거나, 아예 다른 노선을 선택하여 결단을 내려야 한다는 지적이 제기되었다.","{'word': '이명박', 'start_idx': 162, 'end_idx': 164, 'entity_type': 'PER'}","{'word': '박근혜', 'start_idx': 51, 'end_idx': 53, 'entity_type': 'PER'}",no_relation
이승만3_6,2월 13일 비상국민회의로부터 최고정무위원 선임권을 위임 받은 이승만·김구는 28인의 비상국민회의 최고정무위원회를 구성하였다.,"{'word': '김구', 'start_idx': 39, 'end_idx': 40, 'entity_type': 'PER'}","{'word': '비상국민회의 최고정무위원회', 'start_idx': 48, 'end_idx': 61, 'entity_type': 'ORG'}",per:employee_of
이승만3_268,"그러나 이승만은 이 날 국회에서 조선민주당의 당수 이윤영을 국무총리 지명자로 발표하며 인준을 요청하였고, 이에 각 파벌들은 크게 당황하였다.","{'word': '이승만', 'start_idx': 4, 'end_idx': 6, 'entity_type': 'PER'}","{'word': '국무총리', 'start_idx': 33, 'end_idx': 36, 'entity_type': 'POH'}",no_relation
대한민국4_7,"대한민국의 도시철도는 수도권과 동남권, 대구광역시, 대전광역시, 광주광역시 등에서 운행되고 있다.","{'word': '대한민국', 'start_idx': 0, 'end_idx': 3, 'entity_type': 'LOC'}","{'word': '광주광역시', 'start_idx': 36, 'end_idx': 40, 'entity_type': 'LOC'}",loc:subordinate
이승만3_150,반탁진영은 1946년 1월 20일 임시정부 중심의 과도정부 수립을 목표로 비상정치회의주비회를 개최하여 전국의 정당과 사회단체를 소집하였다.,"{'word': '비상정치회의주비회', 'start_idx': 41, 'end_idx': 49, 'entity_type': 'POH'}","{'word': '1946년 1월 20일', 'start_idx': 6, 'end_idx': 17, 'entity_type': 'DAT'}",event/artifact:date
이승만3_276,"이승만은 이범석이 국무총리 인준을 받자마자 ""국무총리의 정견이라는 것은 대통령을 보필하여 대통령의 정견을 충실히 실천에 옮기는 것""이라고 국무총리의 역할을 규정하였다.","{'word': '이범석', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'PER'}","{'word': '대통령', 'start_idx': 40, 'end_idx': 42, 'entity_type': 'POH'}",no_relation
이승만3_283,1945년 11월 23일 이승만은 조선일보의 복간을 축하하는 축하문을 발표하였다.,"{'word': '이승만', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'PER'}","{'word': '1945년 11월 23일', 'start_idx': 0, 'end_idx': 12, 'entity_type': 'DAT'}",no_relation
윤석열_52,이후 자신의 선거캠프인 국민캠프를 조직해 대통령 후보 경선에 참여하여 2021년 11월 5일 국민의힘 제2차 전당대회에서 국민의힘 제20대 대통령 후보로 선출되었다.,"{'word': '국민의힘 제2차 전당대회', 'start_idx': 52, 'end_idx': 64, 'entity_type': 'EVT'}","{'word': '2021년 11월 5일', 'start_idx': 39, 'end_idx': 50, 'entity_type': 'DAT'}",event/artifact:date
