id,sentence,subject_entity,object_entity,label
문재인_51,"문재인은 경희대학교 법대 시절 총학생회 총무부장으로서 예비 검속에 걸린 총학생회장을 대신해 집회를 주도하다가 1975년 4월 11일 집회 때 구속되어 서대문구치소에 수감되었고, 그 해 6월 집회 및 시위에 관한 법률 위반으로 징역 8월에 집행유예 1년을 선고받고 대학에서도 제적당했다.","{'word': '문재인', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '총학생회 총무부장', 'start_idx': 17, 'end_idx': 25, 'entity_type': 'POH'}",per:title
대한민국1_55,"고조선 멸망을 전후하여 부여, 옥저, 동예, 진국, 삼한 등 여러 나라가 생겨났고, 이후 고구려, 백제, 신라의 삼국 시대로 이어졌으며 이 중 신라가 삼국을 부분적으로 통일하는 한편 북쪽의 발해와 함께 남북국 시대를 형성했다.","{'word': '고조선', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'LOC'}","{'word': '옥저', 'start_idx': 17, 'end_idx': 18, 'entity_type': 'LOC'}",no_relation
한반도_10,고려의 장수였던 이성계는 고려를 멸망시키고 정권을 잡아 조선을 건국하였다.,"{'word': '이성계', 'start_idx': 9, 'end_idx': 11, 'entity_type': 'PER'}","{'word': '장수', 'start_idx': 4, 'end_idx': 5, 'entity_type': 'POH'}",per:title
이승만3_204,그 대신 이승만의 건강이 회복될 기간 부의장 김규식이 의장직을 겸직하기로 하였다.,"{'word': '이승만', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'PER'}","{'word': '김규식', 'start_idx': 25, 'end_idx': 27, 'entity_type': 'PER'}",no_relation
윤석열_54,"검찰총장에서 사임한 이후 야권의 유력한 대통령 후보로 거론되었지만 ""국민을 위한 봉사""만을 언급한 채 구체적인 정치 활동이 없는 상태에 있던 윤석열은 국민의힘의 입당 요구와 장모 비리를 담은 X파일 논란으로 어수선 한 가운데 주변 지인에게 ""더불어민주당 강령과 문재인 정부의 경제·정치 등 여러 문제점을 지적하면서 '민주당 강령에서 자유를 취급하는 것만 봐도 자유를 바라보는 관점이 나와 많이 다르다'고 말했다""고 윤석열 측 관계자가 2021년 6월 26일 전했다.","{'word': '윤석열', 'start_idx': 79, 'end_idx': 81, 'entity_type': 'PER'}","{'word': '국민의힘', 'start_idx': 84, 'end_idx': 87, 'entity_type': 'ORG'}",no_relation
대한민국4_36,"이 외에도 대구에는 3개 노선, 광주와 대전에는 1개 노선이 운영되는 등 일부 광역시를 중심으로 도시철도가 마련되었다.","{'word': '대구', 'start_idx': 6, 'end_idx': 7, 'entity_type': 'LOC'}","{'word': '대전', 'start_idx': 22, 'end_idx': 23, 'entity_type': 'LOC'}",no_relation
대한민국2_15,"의원 내각제였던 제1대 내각에서 재선이 불가능하다 판단한 이승만은 이범석과 장택상을 비롯한 측근들과 족청계, 백골단, 땃벌떼 등을 동원하여 부산정치파동(1952년), 사사오입 개헌(1954년)을 일으키고 장기집권을 추진했다.","{'word': '이승만', 'start_idx': 32, 'end_idx': 34, 'entity_type': 'PER'}","{'word': '장택상', 'start_idx': 42, 'end_idx': 44, 'entity_type': 'PER'}",no_relation
이승만3_198,"이승만, 김구, 김규식도 반탁을 결의하였다.","{'word': '이승만', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '김규식', 'start_idx': 9, 'end_idx': 11, 'entity_type': 'PER'}",per:colleagues
이승만3_179,"10월 21일 허헌, 이강국 등 좌익인사들이 방문해서 조선인민공화국에 주석 취임을 요청하였다.","{'word': '허헌', 'start_idx': 8, 'end_idx': 9, 'entity_type': 'PER'}","{'word': '이강국', 'start_idx': 12, 'end_idx': 14, 'entity_type': 'PER'}",no_relation
이승만3_235,2월 9일 김구와 김규식은 유엔 한국 임시위원단의 크리슈나 메논에게 남북한 동시 총선거 성립을 위한 남북협상을 재차 제안하였다.,"{'word': '김구', 'start_idx': 6, 'end_idx': 7, 'entity_type': 'PER'}","{'word': '김규식', 'start_idx': 10, 'end_idx': 12, 'entity_type': 'PER'}",no_relation
대한민국3_23,"그러나 성장 촉진 정책으로 누적된 병폐는 1997년 외환위기로 IMF 구제금융사건을 겪으면서 한계를 노출하게 했고 새로 출범한 김대중 정부는 정보통신산업을 새로운 성장 동력으로 하고 세계적인 닷컴 버블 경제세 편승하여 2년 만에 상당부분 회복하고 경제위기를 해결했음을 선언했지만 비정규직이라는 새로운 고용 환경을 낳은 고용 유연화에 따른 노동 불안정과 대량 해고, 청년 실직자 문제, 니트족 현상 등의 부작용이 함께 나타났다.","{'word': 'IMF 구제금융사건', 'start_idx': 35, 'end_idx': 44, 'entity_type': 'EVT'}","{'word': '1997년', 'start_idx': 23, 'end_idx': 27, 'entity_type': 'DAT'}",event/artifact:date
이승만3_214,또한 '이제 김구와 김규식은 임정법통론과 좌우합작론을 단념하고 나와 같이 보조를 취할 것'이라고 요구하였다.,"{'word': '김구', 'start_idx': 7, 'end_idx': 8, 'entity_type': 'PER'}","{'word': '김규식', 'start_idx': 11, 'end_idx': 13, 'entity_type': 'PER'}",no_relation
문재인_170,퇴임 이후 양산시 하북면에 지어진 새 자택으로 이사하였다.,"{'word': '양산시', 'start_idx': 6, 'end_idx': 8, 'entity_type': 'LOC'}","{'word': '하북면', 'start_idx': 10, 'end_idx': 12, 'entity_type': 'LOC'}",loc:subordinate
이승만3_83,"총재는 이승만, 부총재는 김구였다.","{'word': '김구', 'start_idx': 14, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '부총재', 'start_idx': 9, 'end_idx': 11, 'entity_type': 'POH'}",per:title
이승만3_291,이에 김구는 4월 9일 이승만을 방문하여 한독당 중앙집행위원장을 맡아 줄 것을 요청하였다.,"{'word': '김구', 'start_idx': 3, 'end_idx': 4, 'entity_type': 'PER'}","{'word': '4월 9일', 'start_idx': 7, 'end_idx': 11, 'entity_type': 'DAT'}",no_relation
이승만3_70,"이승만은 이범석이 국무총리 인준을 받자마자 ""국무총리의 정견이라는 것은 대통령을 보필하여 대통령의 정견을 충실히 실천에 옮기는 것""이라고 국무총리의 역할을 규정하였다.","{'word': '이승만', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '이범석', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'PER'}",per:colleagues
이승만3_215,"이때 미소공위 참가를 주장한 단체와 대표는 한국민주당 장덕수, 大韓勞總 전진한, 靑年總同盟 유진산, 全靑 이성수(李成株), 全女總盟 황애덕(黃愛德), 獨促婦人會 박승호(朴承浩), 天道敎輔國黨 이진해(李鎭海), 己未獨立 류홍, 儒道會 이재억(李載億), 黃海會 함석훈(咸錫勳)이었다.","{'word': '장덕수', 'start_idx': 30, 'end_idx': 32, 'entity_type': 'PER'}","{'word': '전진한', 'start_idx': 40, 'end_idx': 42, 'entity_type': 'PER'}",no_relation
이승만3_61,"이승만이 임정법통론을 일시보류한데다가 4월 29일 임시정부 주석 취임까지 거부하자 급기야 5월 2일 경교장에서 이승만, 김구, 조소앙, 조완구, 이청천, 김창숙 등 국민의회 국무위원들과 독촉국민회 지방대표 여러 명이 모여 회담을 하였는데, 이승만의 '임정봉대가 필요할 시기가 올 때까지 보류하자'는 의견과 임시정부 일부요인의 '임정봉대가 필요하다'는 이견을 좁히지 못하였다.","{'word': '김구', 'start_idx': 67, 'end_idx': 68, 'entity_type': 'PER'}","{'word': '이청천', 'start_idx': 81, 'end_idx': 83, 'entity_type': 'PER'}",per:colleagues
중임_0,중임(仲壬)은 상나라의 4대 군주이다.,"{'word': '중임', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'PER'}","{'word': '상나라', 'start_idx': 8, 'end_idx': 10, 'entity_type': 'ORG'}",per:employee_of
대한민국5_10,"대표적인 K-POP 가수로는 보아, 동방신기, 슈퍼주니어, 소녀시대, 샤이니, 비스트, 티아라, 인피니트, 방탄소년단, 핑클 등이 있다.","{'word': '비스트', 'start_idx': 44, 'end_idx': 46, 'entity_type': 'PER'}","{'word': '가수', 'start_idx': 11, 'end_idx': 12, 'entity_type': 'POH'}",per:title
문재인_106,"경제 정책에 관한 논란이 계속되는 가운데, 8월 말에는 황수경 통계청장을 경질하고 강신욱 한국보건사회연구원 선임연구위원을 새 통계청장에 임명했다.","{'word': '강신욱', 'start_idx': 46, 'end_idx': 48, 'entity_type': 'PER'}","{'word': '한국보건사회연구원 선임연구위원', 'start_idx': 50, 'end_idx': 65, 'entity_type': 'POH'}",per:title
이승만3_339,"5월 5일 오후 8시경 김구·김규식 등은 일행 60여명과 같이 서울에 무사히 돌아왔고, 5월 6일 김구는 '큰 소득은 없었다', '첫술에 배부르는 법은 없다', '기초를 튼튼히 닦아 놓았다'라고 소감을 밝힌 후 남북협상의 성과에 대한 김구·김규식 공동성명서를 발표하였다.","{'word': '김구', 'start_idx': 55, 'end_idx': 56, 'entity_type': 'PER'}","{'word': '5월 6일', 'start_idx': 49, 'end_idx': 53, 'entity_type': 'DAT'}",no_relation
문재인_152,"강남 3구를 비롯한 서울 11개구와 세종시를 투기지역으로, 투기지역 및 서울 14개구와 경기도 과천시를 투기과열지구로, 투기과열지구 및 부산 7개구와 및 경기도 6개시를 조정대상지역으로 지정했고, 투기지역과 투기과열지구의 주택담보대출비율(LTV)·총부채상환비율(DTI)을 각각 60%와 50%에서 40%로 일괄 하향 조정하기로 했다.","{'word': '서울', 'start_idx': 11, 'end_idx': 12, 'entity_type': 'LOC'}","{'word': '강남', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'LOC'}",loc:subordinate
문재인_15,옥중에서 제22회 사법시험에 합격한 후 풀려난 문재인은 사법연수원에 들어갔다.,"{'word': '문재인', 'start_idx': 26, 'end_idx': 28, 'entity_type': 'PER'}","{'word': '사법연수원', 'start_idx': 31, 'end_idx': 35, 'entity_type': 'ORG'}",per:employee_of
문재인_222,김정은과 트럼프 대통령을 한 자리에 모으는 한국 대통령의 외교 기술을 매우 높게 산다는 이야기도 덧붙였다.,"{'word': '김정은', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '트럼프', 'start_idx': 5, 'end_idx': 7, 'entity_type': 'PER'}",no_relation
박정희_3,"이에 대해 김병태 건국대학교 명예교수는 ""박정희가 일본 육사를 졸업하고 관동군 23사단 72연대에 배속됐는데 거기 연대장의 이름이 오카모토였다""고 설명하였다.","{'word': '박정희', 'start_idx': 23, 'end_idx': 25, 'entity_type': 'PER'}","{'word': '관동군 23사단 72연대', 'start_idx': 40, 'end_idx': 52, 'entity_type': 'ORG'}",per:employee_of
윤석열_38,"노무현 정부의 국무총리였던 한덕수를 국무총리로 임명하였고, 추경호 의원을 경제부총리 겸 기획재정부 장관으로 임명하였으며, 한동훈을 법무부 장관으로 임명하였다.","{'word': '한동훈', 'start_idx': 68, 'end_idx': 70, 'entity_type': 'PER'}","{'word': '법무부 장관', 'start_idx': 73, 'end_idx': 78, 'entity_type': 'POH'}",per:title
이승만3_82,"총재는 이승만, 부총재는 김구였다.","{'word': '이승만', 'start_idx': 4, 'end_idx': 6, 'entity_type': 'PER'}","{'word': '총재', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'POH'}",per:title
윤석열_63,1960년 12월 18일 서울에서 아버지 윤기중(尹起重)과 어머니 최성자(崔成子) 사이에서 태어났다.,"{'word': '최성자', 'start_idx': 37, 'end_idx': 39, 'entity_type': 'PER'}","{'word': '1960년 12월 18일', 'start_idx': 0, 'end_idx': 12, 'entity_type': 'DAT'}",no_relation
문재인_245,이후 문씨 가족은 부산으로 이사했다.,"{'word': '문씨 가족', 'start_idx': 3, 'end_idx': 7, 'entity_type': 'PER'}","{'word': '부산', 'start_idx': 10, 'end_idx': 11, 'entity_type': 'LOC'}",no_relation
문재인_233,"국무총리 후보자로 전라남도지사인 이낙연을 지명했으며, 청와대 비서실장으로는 임종석을 지명했다.","{'word': '이낙연', 'start_idx': 18, 'end_idx': 20, 'entity_type': 'PER'}","{'word': '전라남도지사', 'start_idx': 10, 'end_idx': 15, 'entity_type': 'POH'}",no_relation
이승만3_297,그러자 조선공산당 기관지인 《청년해방일보》는 1946년 5월 20일자에 이승만이 전남 목포에서 '공산주의자는 소련으로 보내야 한다.,"{'word': '이승만', 'start_idx': 40, 'end_idx': 42, 'entity_type': 'PER'}","{'word': '1946년 5월 20일', 'start_idx': 25, 'end_idx': 36, 'entity_type': 'DAT'}",no_relation
이승만3_145,1948년 7월 24일 이승만은 대한민국 제1대 대통령에 취임하였다.,"{'word': '이승만', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '1948년 7월 24일', 'start_idx': 0, 'end_idx': 11, 'entity_type': 'DAT'}",per:inauguration/removal_date
국가장_0,국가장(國家葬)은 「국가장법」(일부개정 법률 제14839호 2017년 7월 26일)에 따라 대한민국 정부가 공식 주관하는 장례 의전이다.,"{'word': '법률 제14839호', 'start_idx': 22, 'end_idx': 31, 'entity_type': 'POH'}","{'word': '2017년 7월 26일', 'start_idx': 33, 'end_idx': 44, 'entity_type': 'DAT'}",event/artifact:date
탄핵_0,근대적인 정부에서 이뤄진 탄핵은 1376년 영국의 제4대 라티머 남작인 윌리엄 라티머를 영국 의회가 탄핵한 것을 그 시초로 본다.,"{'word': '윌리엄 라티머', 'start_idx': 40, 'end_idx': 46, 'entity_type': 'PER'}","{'word': '남작', 'start_idx': 36, 'end_idx': 37, 'entity_type': 'POH'}",per:title
이승만3_265,"1948년 7월 20일 실시된 제1대 대통령 선거에서 김구, 안재홍, 서재필 등을 누르고 제헌 국회의 대한민국 제1대 대통령으로 선출되었다.","{'word': '안재홍', 'start_idx': 34, 'end_idx': 36, 'entity_type': 'PER'}","{'word': '대한민국 제1대 대통령', 'start_idx': 57, 'end_idx': 68, 'entity_type': 'POH'}",no_relation
박근혜2_20,"이는 새누리당 유승민 의원을 겨냥해서 한 말로, 특정인의 낙선을 유도하는 발언이기 때문에 공직선거법에 위배된다는 조국 교수와 문재인 새정치민주연합 대표의 비판이 있었다.","{'word': '조국', 'start_idx': 63, 'end_idx': 64, 'entity_type': 'PER'}","{'word': '교수', 'start_idx': 66, 'end_idx': 67, 'entity_type': 'POH'}",per:title
문재인_181,그는 1996년 8월 발생한 페스카마호 사건에서 조선족 선원들의 변호를 맡았다.,"{'word': '페스카마호 사건', 'start_idx': 16, 'end_idx': 23, 'entity_type': 'EVT'}","{'word': '1996년 8월', 'start_idx': 3, 'end_idx': 10, 'entity_type': 'DAT'}",event/artifact:date
대한민국2_5,"이후 여운형, 안재홍 등은 1944년 설립한 지하조직인 건국동맹을 모태로 조선건국준비위원회를 개최하였고, 9월 여운형, 박헌영 등에 의해 조선인민공화국 내각이 수립되었다.","{'word': '여운형', 'start_idx': 62, 'end_idx': 64, 'entity_type': 'PER'}","{'word': '조선인민공화국 내각', 'start_idx': 77, 'end_idx': 86, 'entity_type': 'ORG'}",per:employee_of
이승만3_165,이 갈등조차 1949년 5월 19일 덕수궁 회동을 통해 점차 봉합되어 갔다.,"{'word': '덕수궁 회동', 'start_idx': 20, 'end_idx': 25, 'entity_type': 'EVT'}","{'word': '1949년 5월 19일', 'start_idx': 7, 'end_idx': 18, 'entity_type': 'DAT'}",event/artifact:date
문재인_86,"헤리티지 재단의 브루스 클링너 선임연구원은 “미국은 공개적으로는 문재인 대통령과 그의 노력을 지지하며 얼굴에 미소를 띠고 있지만, 미 정부 관계자들과 이야기를 나눠보면 상당수가 문 대통령의 대북 정책에 대해 매우 우려하거나 심지어 분노하고 있다”고 밝혔다.","{'word': '문', 'start_idx': 99, 'end_idx': 99, 'entity_type': 'PER'}","{'word': '대통령', 'start_idx': 101, 'end_idx': 103, 'entity_type': 'POH'}",per:title
대한민국5_0,"한국어 표기에 쓰이는 문자인 한글은 세종대왕이 원로대신들의 반대를 무릅쓰고 언문청(諺文廳) 또는 정음청(正音廳)을 설치하여, 훈민정음이라는 명칭으로 1446년 반포하였다.","{'word': '세종대왕', 'start_idx': 20, 'end_idx': 23, 'entity_type': 'PER'}","{'word': '언문청', 'start_idx': 42, 'end_idx': 44, 'entity_type': 'ORG'}",per:employee_of
대한민국4_21,"대한민국에서는 2000년 홍석천, 하리수, 이시연 등의 등장 이전에는 성소수자라는 사실을 밝히기만 해도 주변에서 따돌림, 학교 폭력에 노출되거나 취업 등에 불이익 등을 받아왔다.","{'word': '하리수', 'start_idx': 19, 'end_idx': 21, 'entity_type': 'PER'}","{'word': '2000년', 'start_idx': 8, 'end_idx': 12, 'entity_type': 'DAT'}",no_relation
대한민국2_41,"한반도의 국가로는 전설적으로 단군이 건국한 단군조선이 있다. 4세기에는 고구려, 신라, 백제, 가야가 한반도 내에서 대립하였다.","{'word': '고구려', 'start_idx': 40, 'end_idx': 42, 'entity_type': 'ORG'}","{'word': '신라', 'start_idx': 45, 'end_idx': 46, 'entity_type': 'ORG'}",no_relation
박근혜2_13,법학교수 출신인 새누리당의 이상돈 전 비상대책위원장도 박근혜의 발언이 잘못이라고 지적했다.,"{'word': '이상돈', 'start_idx': 15, 'end_idx': 17, 'entity_type': 'PER'}","{'word': '비상대책위원장', 'start_idx': 21, 'end_idx': 27, 'entity_type': 'POH'}",per:title
문재인_11,문재인은 졸업 후 1971년 종로학원 진입 시험에서 일등을 하며 학원비를 면제받고 재수를 시작하였다고 알려진다.,"{'word': '문재인', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '종로학원', 'start_idx': 16, 'end_idx': 19, 'entity_type': 'ORG'}",per:employee_of
이승만3_280,그러나 11월 7일 이승만은 조선인민공화국 주석 취임을 거부하는 성명을 발표하였다.,"{'word': '이승만', 'start_idx': 11, 'end_idx': 13, 'entity_type': 'PER'}","{'word': '11월 7일', 'start_idx': 4, 'end_idx': 9, 'entity_type': 'DAT'}",no_relation
문재인_254,"3기 신도시의 위치는 분당, 일산 등 1기 신도시와 서울시 사이가 될 것이라고 설명했다.","{'word': '1기 신도시', 'start_idx': 21, 'end_idx': 26, 'entity_type': 'LOC'}","{'word': '서울시', 'start_idx': 29, 'end_idx': 31, 'entity_type': 'LOC'}",no_relation
한반도_37,"관측기록 사상 남한만으로는 경기도 양평이 영하 32.6도로 남한 역대 최저기온을 기록했으며, 한반도 전체 역대 최저기온로는 양강도 삼지연군 백두산 일원으로 영하 51도를 기록하였다.","{'word': '한반도', 'start_idx': 52, 'end_idx': 54, 'entity_type': 'LOC'}","{'word': '백두산', 'start_idx': 78, 'end_idx': 80, 'entity_type': 'LOC'}",loc:subordinate
대한민국3_27,일본의 고이즈미 준이치로 내각과 아베 신조 내각 당시에는 한일 셔틀외교가 중단되는 등 양국 관계가 멀어졌으나 아시아 외교를 중시하는 일본 후쿠다 야스오·하토야마 유키오 내각의 출범과 한일 관계를 보다 중시하는 대한민국의 이명박 정부가 출범한 이후 관계가 개선과 악화를 반복하다가 일본 민주당 하토야마 유키오 총리가 취임하면서 한일 관계가 강화되었다.,"{'word': '고이즈미 준이치로', 'start_idx': 4, 'end_idx': 12, 'entity_type': 'PER'}","{'word': '아베 신조', 'start_idx': 18, 'end_idx': 22, 'entity_type': 'PER'}",no_relation
문재인_229,"노무현 전 대통령의 서거 이후 장례 절차와 관련한 일을 맡았으며, 이후 노무현재단 이사장을 역임했다.","{'word': '노무현', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '노무현재단 이사장', 'start_idx': 40, 'end_idx': 48, 'entity_type': 'POH'}",no_relation
박근혜1_19,"박근혜는 2004년부터 2006년까지는 한나라당의 대표 최고위원을 역임하였으며, 2007년 한나라당의 제17대 대선 후보 경선에 출마하였지만 이명박에게 석패하였다.","{'word': '박근혜', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '한나라당의 대표 최고위원', 'start_idx': 22, 'end_idx': 34, 'entity_type': 'POH'}",per:title
대한민국4_18,"1923년부터는 조만식, 안재홍, 김성수 등에 의해 물산 장려 운동이 진행되어 국산 공업품을 활용하자는 운동이 일어나기도 하였다.","{'word': '안재홍', 'start_idx': 14, 'end_idx': 16, 'entity_type': 'PER'}","{'word': '1923년', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'DAT'}",no_relation
박정희_46,"1963년 3월 16일 오후 2시 55분, 전 대통령 윤보선, 전 국무총리 장택상, 신민당 위원장 김도연, 초대 국무총리 이범석 등과 면담하였다.","{'word': '신민당 위원장', 'start_idx': 47, 'end_idx': 53, 'entity_type': 'PER'}","{'word': '김도연', 'start_idx': 55, 'end_idx': 57, 'entity_type': 'POH'}",per:title
이승만3_203,"이승만은 총재, 김구는 부총재에 추대되었다.","{'word': '이승만', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'PER'}","{'word': '김구', 'start_idx': 9, 'end_idx': 10, 'entity_type': 'PER'}",no_relation
윤석열_59,2017년 5월 19일 문재인 정부에서 서울중앙지검장으로 임명되었다.,"{'word': '문재인', 'start_idx': 13, 'end_idx': 15, 'entity_type': 'PER'}","{'word': '서울중앙지검장', 'start_idx': 22, 'end_idx': 28, 'entity_type': 'POH'}",no_relation
